text,target
@USUARIO Que poca madre y los demás son hacer nada malditos hdp,1
No mamen como si con 3000 putos pesos dejarán a resolver la situación,0
Jajajaja orgulloso 😂😂 hijos de 60 mil putas perdedores de tiempo😂😂😂😂,1
"Q mal humor las pibas q dicen q son feas o no se y son unas bombas, mi autoestima locaaaa",0
Cosas culeras del transporte: La gente que se recarga en ti por quién sabe qué putas razones.,0
Que tu mesera se de cuenta que eres una gorda y te haga recomendaciones de platillos gordos enamora!! ❤,0
Todos #HDP lo que merecen es que ya se aplique #PenaDeMuerteYa #YaBasta le urge a #México,1
Las niñas bien también sabemos coger como putas sin moral.  🙊,0
"La vida es para ser la verga, no para sentirse orgulloso por ""valer verga"" en todo, padrinos.",0
"Mis putos vecinos tienen fiesta y deciden subirle a la música justo cuando empieza a darme sueño. Váyanse a la vergui, plis.",1
@USUARIO Oye #Pedófilo 🤔 Pues entregate a la justicia primero tú. Corruptillo cagado.,1
"""No tener datos en tu celular te hace ver la vida de otra manera"" -Ey aquí hay wifi! +Verga wey ¿donde?",0
"Si hay algo que me caga en esta vida, son las pinches feas que se creen un culazo y en realidad están bien culeras y pendejas.",1
"Y la risa d estos?  Psicopatología: Los perversos son cínicos, no hay verguenza culpa o asco, no hay ideología, en suma reniegan d su madre",0
😘Tengan Una Excelente Semana Somos Paola y Omar 23 y 26  de Ecatepec Buscando Parejas Similares en #LunesArdiente #LunesDeG…,0
"@USUARIO es la figura, gracias a él el Real Madrid está sacando un punto de loca. #CHAMPIONSxESPN",0
"Disculpen que esté tuiteando letras ardidas, dolidas o súper cursis pero tengo actitud ""cantinerona"".",0
"Matame por favor, esto de ser universitaria y mujer luchona emprendedora de diseño no deja. Mejor será la loca de los gatos 😭",0
Se cimbro en las minas Iztapalapa casi me cago pensé que eran los putos coreanos..,1
Aaa el joto saliendo del closet grita a los cuatro vientos “ teamo verga”,0
"@USUARIO @USUARIO Lo acabo de escuchar, no se porque me dieron ganas de llorar si no entiendo nada, soy tonta xDD Amo esta canción, y las demás también 💛",0
Dónde verga está mi mejor amiga cuándo la necesito. 😥😣,0
"Mañana voy a casa de mi madre a preparar un pipián solo para darle gusto de verme fracasar en algo y me repita ""te lo dije""",0
"Amiguitos, no tengan novias pendejas, putas como sea ¿pero pendejas?",1
Esos hondureños ya me cayeron re gordos 😑 son re putos,1
@USUARIO HDP y pendejo uno que piensa que como son de interés social será mejor valen verga,1
"No we , no te ves bien con pupilentes ojos de gato siendo prieta 😐",1
@USUARIO Mamá luchona activated mode 🤖,0
"Única comida de los monjes en Hua Zang Si. Sopa de tofu, pepinos con salsa de nabo, fideos con col, camote, arroz al vapor, melon...",0
"Qué onda con la gente que critica a las chavas que tienen experiencias feas en uber, cabify, etc., o sea si lo inventan o no, lo unico que -",0
"Es gracioso cuando te das cuenta de que está intentando hablarte con excusas bien tontas como ""sabes para cuándo es la tarea?"" 😄",0
"@USUARIO Jajajajajaja ser señora luchona, ama de casa y esposa te llevo a un grado de madurez cañona",0
¿Por qué las feministas son más feas que las mujeres normales? Y por favor no respondan mamadas que la pregunta es seria.,1
@USUARIO @USUARIO Es #Joto ese #Guey🌈 del🇨🇦@USUARIO 👈le gusta el🍌 Así son los #Homosexuales q traicionan a sus #amigos🖕 Anda de 🐩👈el #Canadiense @USUARIO,1
@USUARIO Para cuando adultescentes y estaría cagado fedewolfi :'v,0
"Sabes que vales verga en la vida, cuando solo tienes 6 aciertos de 43. ❌☹️",0
"@USUARIO @USUARIO @USUARIO Huecos hdp, den la cara mal nacidos con servidores públicos como estos para que putas. Lleguen a renunciar y no regresen. Bastardos",1
"Creí que no podía estar más gorda pero si, si puedo",0
así quiero el cabello JAJSJS que loca tomándole foto pero asiiii,0
JAJAJAJAJA goey nunca me han pegado 🖕🏿😂. Ahora sí te la mamaste Valele 😂  A donde sea pero vamossss,0
@USUARIO LAMECULOS DEL PRIAN DEJEN DE CAGAR PENDEJADAS POR LA BOCA Y EXIGAN AL GOB.QUE REGRESE 7 MIL MILLONES DE LA ESTAFA MAESTRA PARA DAMNIFICAD@S. <URL>,1
"Mi hermano me etiqueta siempre en cosas feas y asquerosas 😭 no sé ni para qué abro su notificación, es como caer en videos de gemidos 😭😭",0
Mi putito en tanga y en cuatro patas mamando mi verga 🍌🍑,0
Me he dado cuenta que soy muy torpe al caminar pero lo que me hace ver que no soy tan torpe es que me vale madre caerme.,0
"Jajajaja esa Sandra sí que esta loca , pero así la quiero",0
Putos los que van en carro y mojan más a las personas 😒,1
ERES UN PINCHE MALPARIDO JOTO CHINGA TU REPUTISIMA MADRE #EduardoYanez  #EduardoYanezJOTO,1
@USUARIO @USUARIO Alv che vieja las dos son un asco malditas jajaja pudranse ches viejas tan re feas par putas,1
Este viajecito me está ayudando demasiado. Y la gente sigue pensando ir estoy muy loca 😱😂,0
Renunciemos a los trabajos y vivamos todos la vida loca 😂,0
@USUARIO @USUARIO @USUARIO Hijos de su puta madre !!!,1
"Así es, pero su gente idiota no sabe el fairplay, putos ignorantes",1
"No puede ser ahora quieren que sea filósofa jajaja ""PORNO"" no mamar",0
@USUARIO @USUARIO Nada más de paseo hijo de tu pinche madre! Y los mexicanos aquí trabajando para mantener a tu perra familia.,1
"Es fácil esquivar la lanza, mas no el puñal oculto.",0
"Yo, le traigo unas putas ganas a esa que no tienen idea.",0
"como dice un dicho mexicano: ""El que ríe al último, rie mejor putos"" #NoEraPenal ahora pasa a ser…",0
"Ah, pero yo me quiero un par de horas temprano un puto día al mes y me está chingando todo el tiempo.",0
"Matías Romero, Oaxaca. De pie y con ganas de salir adelante. ¡Qué orgullo! Por esto te amo mi México, por tu gente… <URL>",0
"DALE RT - ¿Quieres hacerlo con una embarazada? 2227544889 UNA HORA POR 1,500 ESTOY LACTANDO @USUARIO",0
Les dan su calaverita ¡A chiflar a la loma! #Chivas 3-5 #Atlante (penales) #CopaMX 🏆,0
Me urge mandarte a la chingada con la #NuevaTarjetaMetro,0
"Jajajajajaja 😂😂😂😂😂😂 Jajajajajaja 😂😂😂😂😂😂 Jajajajajaja 😂😂😂😂😂😂 Adiós Mundial, pelón maricon! Aviéntate ot…",1
Que tonta me veo poniendo cosas de ti cuando tú estás hablado igual o peor con otra persona 😣,0
con quién putas hablas tanto que siempre estás en línea a la verga,0
"@USUARIO Y lee libros como las feas pero ella nunca es fea, siempre está preciosa.",0
"Yo siempre quiero que algo pase y me regalen uno, marica tienen muchos jajaja",0
"neta quiero llorar muchísimo, ver las fotos de yoongi me sirvieron para darme cuenta de lo enamorada que estoy de él vALGO VERGA",0
Esta asquerosa resta del peje no necesita firmas. Es puto,1
hoy es un buen día para votar en soribadA LA PUTISIMA MADRE VAMOS VOTA CTM ahre,0
"Trabajar, el alcohol y las putas no son gratis jajajaja",0
"Me aburren tus pinches tuits diciendo que puñetas es lo ""políticamente correcto"" y tus putas quejas ...",0
@USUARIO Estoy contando una historia de mujer luchona casos de la vida real.,0
"Ya lo veo venir, el miércoles el profesor me tirará de a loca y derechista :( perdón por no confiar en ninguno político Profesor",0
Pinches dejare de ser amable y los abriré a la verga a todos.,1
"Quien trae fotos ricas en su cel? Fotos de putas encueradas con las piernas abiertas? Fotos de tetas, puchas, nalgas y penetraciones?",0
"Se cae Yuriko a todos les vale madre, se cae Fernanda y todos los putos urgidos corren a ayudarle ¬¬"" #LaIslareality",1
Jajajajajajaja Ñop sigue siendo la estúpida de mi vecina gritando como loca 😪,1
Yo t doy verga mamasita asta q t tiemblen las piernas y para q mames asta q te canses y si te gusta ps,0
Que putas me esta pasando que me siento así de basura diario.,0
Por qué chingadasmadres no matan al rival puta madre!!! @USUARIO 😡😡😡😡😡😡😡😡😡,0
Estoy tan gorda que ya ni siquiera puedo meter la panza.,0
"Elliot se mamo con el documental, está bien verga. 💕",0
"Me dormí a las doce, y ya desperté. Vale madre.",0
Empiezas a chiflar una canción en clase y no pasara mucho tiempo para que los demás compañeros tambien lo hagan.,0
@USUARIO Ese oficio fue girado antes del sismo no malinformen queriendo proteger a la señorita aurelia nuña  esta ardida porque la abuchearon.,0
Luego me pregunto porqué me va de la verga en el cole.,0
"Que hdp @USUARIO en lugar de colgarse de #NoFueTuCulpa háganse cargo y garanticen seguridad, con esos TYC apoyan la impunidad e inseguridad",1
"@USUARIO LenchiBiblia.... Jaja. Esta con  madre, Sds.",0
"Estoy enamorada de 4 facebookeros. uno es casado, otro es gay, hay uno soltero, y el otro es mi novio que si no… <URL>",0
Así continuábamos...rasguñada y nalgueada. Le gusta a mi putita!,1
"#Alerta #Rt #Chiapas DESAPARECIDAS Madre e hija, abordaron taxi en Bodega Aurrera de Calzada al Sumidero en #TuxtlaGtz y no se supo de ellas",0
"Señora, si en la puerta que usted está JALANDO dice EMPUJE, PORQUE PUTAS SIGUE JALANDO LA PINCHE PUERTA ALAVERGA, ME HIZO PARARME PUTAMADRE",0
Me acabo de golpear en la espinilla y me machaque el dedo cargue el puto garrafón del carro a lan oficina. Váyanse a la verga !!!!,0
"Lo importante aquí es que nos valga verga, amikos❤️",0
"Si la vas a buscar para que vuelva conmigo si te digo, Si no ni madres",0
En momentos como este es cuando me doy cuenta porque estaba de pinche loca. #andresllegastarde,0
Jajajajajajaja te la mamaste! Sigue en el bote no? la machorra? @USUARIO,1
"presiento que la china loca fue la que le dijo ""me gustas"" a Jinha  alv 🙃🙃🙃",0
"Llora por el penal hijo de perra como lo hiciste en la final, o solo cuando quedas mal lloras maricon, vende humos 🖕🖕",1
@USUARIO @USUARIO A huevo chingada madre¡,0
Un saludo a todos esos pendejos que estaban esperando a regodearse con el fracaso de Argentina. Putos.,1
Me tienen todos hasta la madre. TODOS. Unos y otros. Buenos y malos. Listos y tontos.,0
Ya me pusiste dura la a verga quiero tenerte en el suelo de rodillas jalandote las greñas gateando…,1
"No se confunda, a veces las feas tienen más cualidades que las bonitas 👌",0
¡Verga! No la menees así porque es como cuando le tentamos la comida a los animales y se emocionan mil por ello.,0
@USUARIO Que las tontas somos nosotras por seguir atrás de ellos. 🙅🏻,0
"Me quedó bien bonito mi cabelluki. Pero me da un chingo de hueva ir al salón, 3 putas horas porque PINCHE GREÑERO.",0
Porque pija siguen poniendo a di maria?? Esa putita no tiene que estar,1
Qué horrible ser mujer y tener que vivir cuidándote de todos los hombres que se te cruzan.,0
@USUARIO soy una tonta JAJAJAJA ando haciendo tarea estresada :3,0
Un amigo me hace lo que le hace a su novia. #gay,0
"Creo que de las cosas más feas que te pueden pasar, es ver sufrir a tu perrit@USUARIO 😢",0
@USUARIO @USUARIO Jajajajajajaja hdp! Ha sido un buen lunes 😪😴,0
"“Es una loca travesti fantasmal, que recuerda las uniones/ obreras” (Carmen Berenguer, “Anticristo”)",0
Ganas de mamar ese pito y más si está sudado por andar jugando fut ¿Se antoja? Este wey es bien morbosote,0
"No pendejo, estoy idiota y no me llamo Carol chingada madre.",1
Está cagado que ayer no tomé alcohol y amanecí bien crudo alv.,0
Que triste que las historias de instagram se empiecen a ver feas en mi teléfono no se por que 😭💔,0
"Uno de mis ex aprovecha cualquier momento para mandarme indirectas, pero me hago muy tonta. Ya lo que pasó, pasooooó, cuate.",0
Sabs que estas loca when comes arroz blanco con tostadas :v,0
@USUARIO @USUARIO Tu no tienes que dar explicaciones a esa gente prangana y prieta... Saludos desde el reclusorio oriente. Hermosa mujer eres @USUARIO 😘,0
"@USUARIO Así deberíamos salir a exigir nuestros derechos y acabar este mal gobierno y no para putos conciertos lava cocos,que pinches borregos son",1
Pensar en uno mismo está de la shit la mayor parte de las veces.,0
"Un día me puedes gustar y puedo terminar volviéndome loca por ti, pero si la cagas ¡Agarrate!",0
@USUARIO No seas mariquita y desbloqueame PINCHE CHILLÓN!!!!,1
Una flaquita TETONA recibe su dotación mientras chupa otra verga! ¡Mira su cara de placer!  RT para más vídeos,0
Encontré a una amiga que es igual de droga y pendeja que yo 💖 y la quiero mucho 😍,0
Cosas que me cagan horriblemente y tener que esperar a alguien que es impuntual como la puta madre,0
Y mañana voy a estar mamando que por que me dormí tarde. #PorQueEresAsí,0
Súper urge legalizar la decapitación con guillotina a las pinches putas que se creen un culazo y están más feas que su puta madre.,1
Que putas ratas miserables tienen que ser para vender CORTESÍAS del partido.,1
Quien fue el jijo de la tiznada que los  dejo plantada!,0
"Hoy aprendi una frase:  ""hasta las putas entre los amigos se respetan"" 👏👏.  #amistadconservada",0
ERES UN HIJO DE MIL PUTAS WILLIAMS ME CAGO EN TODA TU FAMILIA Y TUS MUERTOS,1
"Hace mucho que nadie me dice algo ""bonito"", puras cosas feas hoy en día.",0
Alguien me puede escribir que es lo que dice Danny Ocean al inicio de su canción Me Rehuso. Al chile no le entiendo ni madre.,0
No tengo dinero porque me da flojera pasar al banco :c tonta vida :c,0
"Cagado darle apoyo emocional a alguien a estas horas,cuando tú andas medio rotita por dentro.De eso se trata,supongo... 😃",0
"Pinches culeros, si no les importara el qué dirán yo sería muy visto, se van a la verga",1
"Ya no entendí nada, quede loca con la revelación del final. #AHSCult",0
"Díganle que esta loca plis 🙄🙄, está imaginando cosas que no son",0
"Tu papá paga el internet para que veas porno, no para que andes de marica esperando un mensaje que no llegará, eres una vergüenza.",1
Gente y q opinan de maricon del @USUARIO q es un inrespetuoso deverian demandarlo marica,1
"Ver #BlackMirror y ""San Junipero"" en #TT me pone mensa y toda tonta",0
"Neta que los hombres están bieeen pendejos, creen que nos hacen tontas a una pero no saben que tenemos pacto con el diablo #FuckOffMada",1
"@USUARIO Yo si y no es prieta ni prietita, totalmente clara",0
"Lo único chido del viernes es la beta de.Battlefront, cumplir un año más que putas importa",0
ok cosas que odio: los putos mosquitos y el puto unicel,0
@USUARIO carnalito pos q piensa q naciste en su puto rancho eres de leon y leon es tuyito...,0
"Me gusta, me encanta, me tiene loca pero la caga mucho 😕😩☹️",0
"Si ya sabes que me cagan mis hermanastras para que putas me presumes sus ""logros"" si sabes que me vale verga",1
Qué creen? Ya dejé de ser una marica y volví a ver una peli de terror después de años!,0
Dos amigos se fueron 5 MINUTOS con la moto y cuando volvieron uno se había cagado a piñas jajajajajjajaj,0
"Soy partidario de buscar una mejor redacción con tal de usar el más hermoso y completo ""a la verga"".",0
Por que me tuve que enfermar antes de puto MUN?! Vale verga ):,0
#EsFeoCuandoTeEnteras de que juegas de la verga pero ahí sigues,0
Putas estas dos semanas de parciales están acabando con mis nervios.,0
Estoy esperando para entrar al evento de Dref y Aczino y hay DOS PUTAS CUADRAS DE FILA. Si no entro me mato amigos.,0
Ver videos de morras con pito no te hace gay.,0
Y cuánto HDP no hay por ahí treepado en su ladrillo!!!,1
Hasta que dices algo inteligente cabrona ya me tenías preocupada 😅 <URL>,0
